id,name,status,date,category,amount,currency,salary,balance_left
1,Айгерім,Карта,2025-09-07,Развлечения,3740,KZT,2168344,170820
44,Талғат,Карта,2025-08-19,Продукты питания,3345,KZT,1827179,1061071
46,Томирис,Карта,2025-09-11,Кофе и рестораны,5390,KZT,555224,575506
27,Жанель,Карта,2025-09-24,Кофе и рестораны,45630,KZT,2466811,478293
47,Қайрат,Карта,2025-09-25,Такси,1500,KZT,813028,447386
37,Раушан,Карта,2025-09-21,Продукты питания,13579,KZT,1261443,212419
45,Темірлан,Карта,2025-07-27,Продукты питания,2119,KZT,2045609,2305548
30,Инабат,Карта,2025-10-09,Такси,1493,KZT,2288846,1844876
39,Салтанат,Карта,2025-08-05,Продукты питания,11135,KZT,1500725,1461805
43,Сәуле,Карта,2025-08-22,Путешествия,122187,KZT,2191949,434365
18,Ботагөз,Карта,2025-07-25,Продукты питания,16293,KZT,1151505,531208
22,Дияс,Карта,2025-09-09,Продукты питания,31248,KZT,2393606,97129
36,Нұрсұлтан,Карта,2025-08-26,Кофе и рестораны,32828,KZT,2456129,1078509
14,Ақмарал,Карта,2025-09-28,АЗС,3008,KZT,1199272,209166
46,Томирис,Карта,2025-08-04,Такси,537,KZT,555224,575506
17,Бағдат,Карта,2025-09-22,Кофе и рестораны,17238,KZT,2283414,1101524
15,Балжан,Карта,2025-08-16,АЗС,5924,KZT,693596,578208
42,Серік,Карта,2025-08-02,Кофе и рестораны,12392,KZT,1118128,848420
49,Әлихан,Карта,2025-07-25,Кофе и рестораны,3843,KZT,1523631,877437
33,Мурат,Карта,2025-08-21,Отдых дома,2616,KZT,1419977,581454
32,Меруерт,Карта,2025-08-19,АЗС,12437,KZT,1310434,412250
35,Нұржан,Карта,2025-09-27,Играем дома,8308,KZT,2076357,623460
10,Арайлым,Карта,2025-08-13,Развлечения,1045,KZT,903264,834909
46,Томирис,Карта,2025-08-02,Продукты питания,1089,KZT,555224,575506
43,Сәуле,Карта,2025-08-25,Кофе и рестораны,13344,KZT,2191949,434365
15,Балжан,Карта,2025-09-16,Играем дома,736,KZT,693596,578208
34,Назым,Карта,2025-09-28,Доставка еды,1618,KZT,450547,441763
30,Инабат,Карта,2025-08-07,Развлечения,7839,KZT,2288846,1844876
42,Серік,Карта,2025-10-01,Такси,632,KZT,1118128,848420
24,Ерлан,Карта,2025-07-26,Развлечения,5945,KZT,2364205,2130238
2,Айдос,Карта,2025-08-04,Кино,842,KZT,862587,935275
38,Рустем,Карта,2025-09-16,Доставка еды,875,KZT,456574,260287
46,Томирис,Карта,2025-07-25,Доставка еды,1008,KZT,555224,575506
45,Темірлан,Карта,2025-09-17,Кино,2404,KZT,2045609,2305548
16,Бауыржан,Карта,2025-09-11,Продукты питания,7812,KZT,1598485,1288866
32,Меруерт,Карта,2025-08-04,Отдых дома,1417,KZT,1310434,412250
47,Қайрат,Карта,2025-09-20,Продукты питания,8451,KZT,813028,447386
21,Динара,Карта,2025-09-03,Продукты питания,21986,KZT,1590432,512113
41,Санжар,Карта,2025-10-12,Отели,17569,KZT,2093193,1709280
10,Арайлым,Карта,2025-09-27,АЗС,1062,KZT,903264,834909
1,Айгерім,Карта,2025-08-24,Кофе и рестораны,1668,KZT,2168344,170820
21,Динара,Карта,2025-10-06,Путешествия,37789,KZT,1590432,512113
37,Раушан,Карта,2025-10-12,Отели,65312,KZT,1261443,212419
17,Бағдат,Карта,2025-09-03,Кино,3208,KZT,2283414,1101524
46,Томирис,Карта,2025-10-16,АЗС,4415,KZT,555224,575506
50,Әсел,Карта,2025-10-17,Развлечения,30702,KZT,2439680,271729
21,Динара,Карта,2025-08-10,Отели,60687,KZT,1590432,512113
40,Самал,Карта,2025-08-16,АЗС,10813,KZT,1486273,750536
7,Айым,Карта,2025-09-25,Кофе и рестораны,9074,KZT,730892,532540
24,Ерлан,Карта,2025-10-08,Отели,7398,KZT,2364205,2130238
41,Санжар,Карта,2025-07-24,Отдых дома,2740,KZT,2093193,1709280
28,Жансая,Карта,2025-08-18,Доставка еды,4809,KZT,1343635,525236
38,Рустем,Карта,2025-09-13,АЗС,1795,KZT,456574,260287
26,Жандос,Карта,2025-08-11,Кофе и рестораны,27480,KZT,2241153,1220415
17,Бағдат,Карта,2025-08-06,Кино,1408,KZT,2283414,1101524
50,Әсел,Карта,2025-09-09,Кофе и рестораны,23461,KZT,2439680,271729
15,Балжан,Карта,2025-09-17,Продукты питания,6025,KZT,693596,578208
18,Ботагөз,Карта,2025-09-22,Продукты питания,5543,KZT,1151505,531208
10,Арайлым,Карта,2025-08-25,Отдых дома,1660,KZT,903264,834909
5,Айнұр,Карта,2025-10-06,Отели,44506,KZT,2297210,6014
31,Мадина,Карта,2025-08-02,Отели,15149,KZT,896448,537204
22,Дияс,Карта,2025-10-03,Играем дома,8141,KZT,2393606,97129
14,Ақмарал,Карта,2025-08-28,Продукты питания,4143,KZT,1199272,209166
29,Зере,Карта,2025-09-11,Кофе и рестораны,7580,KZT,1063354,1206709
21,Динара,Карта,2025-09-17,Развлечения,16832,KZT,1590432,512113
13,Ақбота,Карта,2025-08-04,Отдых дома,609,KZT,1461785,1723019
35,Нұржан,Карта,2025-08-31,Кофе и рестораны,4370,KZT,2076357,623460
4,Айназ,Карта,2025-10-11,Кофе и рестораны,8768,KZT,947937,767480
30,Инабат,Карта,2025-09-02,Продукты питания,25029,KZT,2288846,1844876
35,Нұржан,Карта,2025-10-16,Продукты питания,24200,KZT,2076357,623460
26,Жандос,Карта,2025-09-11,Кино,1197,KZT,2241153,1220415
47,Қайрат,Карта,2025-08-17,Продукты питания,5518,KZT,813028,447386
43,Сәуле,Карта,2025-08-05,Кофе и рестораны,11387,KZT,2191949,434365
27,Жанель,Карта,2025-08-20,Такси,3916,KZT,2466811,478293
29,Зере,Карта,2025-10-14,АЗС,6120,KZT,1063354,1206709
40,Самал,Карта,2025-09-16,АЗС,2744,KZT,1486273,750536
31,Мадина,Карта,2025-09-03,Путешествия,28262,KZT,896448,537204
45,Темірлан,Карта,2025-07-23,Играем дома,6643,KZT,2045609,2305548
22,Дияс,Карта,2025-08-12,Продукты питания,4774,KZT,2393606,97129
30,Инабат,Карта,2025-08-28,Продукты питания,13304,KZT,2288846,1844876
6,Айсұлу,Карта,2025-08-31,Кино,1077,KZT,584808,271086
20,Данияр,Карта,2025-09-09,Развлечения,6545,KZT,658844,37786
42,Серік,Карта,2025-08-28,АЗС,7447,KZT,1118128,848420
23,Ерасыл,Карта,2025-09-11,Такси,3371,KZT,1198223,598112
34,Назым,Карта,2025-09-09,Кофе и рестораны,771,KZT,450547,441763
14,Ақмарал,Карта,2025-10-18,АЗС,6687,KZT,1199272,209166
37,Раушан,Карта,2025-08-05,Развлечения,12531,KZT,1261443,212419
10,Арайлым,Карта,2025-07-25,Кофе и рестораны,8732,KZT,903264,834909
13,Ақбота,Карта,2025-09-13,Доставка еды,5327,KZT,1461785,1723019
4,Айназ,Карта,2025-09-02,Отдых дома,546,KZT,947937,767480
10,Арайлым,Карта,2025-07-30,АЗС,1705,KZT,903264,834909
20,Данияр,Карта,2025-10-01,Отдых дома,1840,KZT,658844,37786
32,Меруерт,Карта,2025-08-17,Продукты питания,19122,KZT,1310434,412250
43,Сәуле,Карта,2025-09-26,Кино,1083,KZT,2191949,434365
33,Мурат,Карта,2025-09-03,Кофе и рестораны,20796,KZT,1419977,581454
43,Сәуле,Карта,2025-08-05,Развлечения,21121,KZT,2191949,434365
11,Арман,Карта,2025-10-05,Такси,4390,KZT,2449275,1140829
32,Меруерт,Карта,2025-09-10,Доставка еды,6275,KZT,1310434,412250
23,Ерасыл,Карта,2025-10-16,Развлечения,11192,KZT,1198223,598112
36,Нұрсұлтан,Карта,2025-10-18,Отдых дома,2813,KZT,2456129,1078509
49,Әлихан,Карта,2025-08-17,Такси,2438,KZT,1523631,877437
34,Назым,Карта,2025-09-01,Развлечения,2365,KZT,450547,441763
32,Меруерт,Карта,2025-09-27,Кофе и рестораны,2126,KZT,1310434,412250
24,Ерлан,Карта,2025-07-20,Такси,3034,KZT,2364205,2130238
44,Талғат,Карта,2025-07-30,Кофе и рестораны,27551,KZT,1827179,1061071
9,Алтынай,Карта,2025-10-18,Отдых дома,1226,KZT,1816149,1494081
8,Алия,Карта,2025-10-05,Доставка еды,1966,KZT,703488,750886
31,Мадина,Карта,2025-10-11,Играем дома,4550,KZT,896448,537204
16,Бауыржан,Карта,2025-09-21,Продукты питания,1570,KZT,1598485,1288866
13,Ақбота,Карта,2025-07-28,Играем дома,2977,KZT,1461785,1723019
18,Ботагөз,Карта,2025-09-25,Продукты питания,6315,KZT,1151505,531208
41,Санжар,Карта,2025-10-03,Кофе и рестораны,4279,KZT,2093193,1709280
3,Айжан,Карта,2025-07-25,Путешествия,51852,KZT,1106392,851824
14,Ақмарал,Карта,2025-09-20,Продукты питания,16286,KZT,1199272,209166
25,Жазира,Карта,2025-08-22,Кофе и рестораны,2047,KZT,2152892,1220948
42,Серік,Карта,2025-09-14,Играем дома,3374,KZT,1118128,848420
11,Арман,Карта,2025-09-24,Кино,2401,KZT,2449275,1140829
38,Рустем,Карта,2025-09-17,Отдых дома,138,KZT,456574,260287
24,Ерлан,Карта,2025-08-26,Продукты питания,5190,KZT,2364205,2130238
33,Мурат,Карта,2025-08-19,Продукты питания,12982,KZT,1419977,581454
40,Самал,Карта,2025-07-31,Продукты питания,11634,KZT,1486273,750536
4,Айназ,Карта,2025-08-23,Продукты питания,1083,KZT,947937,767480
38,Рустем,Карта,2025-09-16,Продукты питания,2398,KZT,456574,260287
9,Алтынай,Карта,2025-09-25,Отели,90353,KZT,1816149,1494081
7,Айым,Карта,2025-07-29,Кофе и рестораны,2760,KZT,730892,532540
26,Жандос,Карта,2025-08-13,АЗС,9716,KZT,2241153,1220415
26,Жандос,Карта,2025-09-13,Продукты питания,5528,KZT,2241153,1220415
35,Нұржан,Карта,2025-09-08,Продукты питания,3408,KZT,2076357,623460
39,Салтанат,Карта,2025-10-06,Продукты питания,6407,KZT,1500725,1461805
50,Әсел,Карта,2025-08-30,АЗС,16894,KZT,2439680,271729
44,Талғат,Карта,2025-09-24,Отдых дома,3866,KZT,1827179,1061071
49,Әлихан,Карта,2025-08-25,Продукты питания,17488,KZT,1523631,877437
15,Балжан,Карта,2025-08-23,Доставка еды,3460,KZT,693596,578208
41,Санжар,Карта,2025-08-28,Такси,3880,KZT,2093193,1709280
41,Санжар,Карта,2025-08-29,АЗС,2785,KZT,2093193,1709280
37,Раушан,Карта,2025-08-14,Путешествия,18707,KZT,1261443,212419
19,Гаухар,Карта,2025-08-08,Кино,999,KZT,697027,1874
38,Рустем,Карта,2025-09-21,Такси,722,KZT,456574,260287
48,Қуат,Карта,2025-07-29,Продукты питания,5887,KZT,442697,2156
16,Бауыржан,Карта,2025-09-12,Кофе и рестораны,16944,KZT,1598485,1288866
6,Айсұлу,Карта,2025-09-14,Кофе и рестораны,8827,KZT,584808,271086
17,Бағдат,Карта,2025-09-05,Кофе и рестораны,2776,KZT,2283414,1101524
28,Жансая,Карта,2025-09-06,Кофе и рестораны,2186,KZT,1343635,525236
27,Жанель,Карта,2025-08-16,Кофе и рестораны,6112,KZT,2466811,478293
18,Ботагөз,Карта,2025-07-23,Продукты питания,9974,KZT,1151505,531208
30,Инабат,Карта,2025-10-16,Отели,102539,KZT,2288846,1844876
10,Арайлым,Карта,2025-09-14,Кофе и рестораны,8117,KZT,903264,834909
47,Қайрат,Карта,2025-09-25,Доставка еды,2298,KZT,813028,447386
6,Айсұлу,Карта,2025-10-04,Продукты питания,8225,KZT,584808,271086
36,Нұрсұлтан,Карта,2025-08-21,Продукты питания,22608,KZT,2456129,1078509
38,Рустем,Карта,2025-09-23,Продукты питания,5532,KZT,456574,260287
29,Зере,Карта,2025-08-15,Продукты питания,8181,KZT,1063354,1206709
10,Арайлым,Карта,2025-08-06,Продукты питания,4453,KZT,903264,834909
33,Мурат,Карта,2025-08-06,Развлечения,13533,KZT,1419977,581454
29,Зере,Карта,2025-08-27,Кино,862,KZT,1063354,1206709
8,Алия,Карта,2025-08-01,Кофе и рестораны,5728,KZT,703488,750886
34,Назым,Карта,2025-09-15,Играем дома,599,KZT,450547,441763
46,Томирис,Карта,2025-08-21,Играем дома,1355,KZT,555224,575506
35,Нұржан,Карта,2025-08-03,Продукты питания,16718,KZT,2076357,623460
12,Аружан,Карта,2025-08-14,Такси,3713,KZT,2121500,575730
27,Жанель,Карта,2025-07-27,Кофе и рестораны,17550,KZT,2466811,478293
17,Бағдат,Карта,2025-07-31,Продукты питания,8321,KZT,2283414,1101524
1,Айгерім,Карта,2025-09-26,Путешествия,99836,KZT,2168344,170820
48,Қуат,Карта,2025-10-02,АЗС,4543,KZT,442697,2156
9,Алтынай,Карта,2025-08-02,Продукты питания,21350,KZT,1816149,1494081
4,Айназ,Карта,2025-07-20,Доставка еды,1721,KZT,947937,767480
8,Алия,Карта,2025-10-06,Играем дома,3751,KZT,703488,750886
42,Серік,Карта,2025-08-23,Кофе и рестораны,15684,KZT,1118128,848420
20,Данияр,Карта,2025-08-08,Продукты питания,4336,KZT,658844,37786
48,Қуат,Карта,2025-10-08,Кофе и рестораны,6838,KZT,442697,2156
39,Салтанат,Карта,2025-09-26,Продукты питания,6860,KZT,1500725,1461805
19,Гаухар,Карта,2025-08-16,Продукты питания,11759,KZT,697027,1874
6,Айсұлу,Карта,2025-10-12,Путешествия,41213,KZT,584808,271086
24,Ерлан,Карта,2025-10-02,Продукты питания,17856,KZT,2364205,2130238
10,Арайлым,Карта,2025-09-28,Продукты питания,1017,KZT,903264,834909
48,Қуат,Карта,2025-09-04,Кино,846,KZT,442697,2156
